DATE,TIME,NAME,AREA,FEE,DOSE 1,VACCINE
01-06-2021,17:18:16,B M Hospitals,Alandur,Paid,7,COVAXIN
01-06-2021,17:18:16,Apollo Childrens HOS Covaxin,Tondiarpet,Paid,1,COVAXIN
01-06-2021,17:18:16,Apollo Childrens HOS Covaxin,Tondiarpet,Paid,63,COVAXIN
01-06-2021,17:18:16,Kavery Hospital-Covaxin,Teynampet,Paid,1,COVAXIN
01-06-2021,17:18:32,B M Hospitals,Alandur,Paid,7,COVAXIN
01-06-2021,17:18:32,Apollo Childrens HOS Covaxin,Tondiarpet,Paid,1,COVAXIN
01-06-2021,17:18:32,Apollo Childrens HOS Covaxin,Tondiarpet,Paid,63,COVAXIN
01-06-2021,17:18:32,Kavery Hospital-Covaxin,Teynampet,Paid,1,COVAXIN
01-06-2021,17:18:49,B M Hospitals,Alandur,Paid,7,COVAXIN
01-06-2021,17:18:49,Apollo Childrens HOS Covaxin,Tondiarpet,Paid,1,COVAXIN
01-06-2021,17:18:49,Apollo Childrens HOS Covaxin,Tondiarpet,Paid,63,COVAXIN
01-06-2021,17:18:49,Kavery Hospital-Covaxin,Teynampet,Paid,1,COVAXIN
01-06-2021,17:19:05,Apollo Childrens HOS Covaxin,Tondiarpet,Paid,1,COVAXIN
01-06-2021,17:19:05,Apollo Childrens HOS Covaxin,Tondiarpet,Paid,32,COVAXIN
01-06-2021,17:19:05,Apollo Mains Greams,Teynampet,Paid,1,COVAXIN
01-06-2021,17:19:05,Kavery Hospital-Covaxin,Teynampet,Paid,1,COVAXIN
01-06-2021,17:19:22,Apollo Childrens HOS Covaxin,Tondiarpet,Paid,1,COVAXIN
01-06-2021,17:19:22,Apollo Childrens HOS Covaxin,Tondiarpet,Paid,32,COVAXIN
01-06-2021,17:19:22,Apollo Mains Greams,Teynampet,Paid,1,COVAXIN
01-06-2021,17:19:22,Kavery Hospital-Covaxin,Teynampet,Paid,1,COVAXIN
01-06-2021,17:19:39,Apollo Childrens HOS Covaxin,Tondiarpet,Paid,1,COVAXIN
01-06-2021,17:19:39,Apollo Childrens HOS Covaxin,Tondiarpet,Paid,32,COVAXIN
01-06-2021,17:19:39,Apollo Mains Greams,Teynampet,Paid,1,COVAXIN
01-06-2021,17:19:39,Kavery Hospital-Covaxin,Teynampet,Paid,1,COVAXIN
01-06-2021,17:19:56,Apollo Childrens HOS Covaxin,Tondiarpet,Paid,1,COVAXIN
01-06-2021,17:19:56,Apollo Childrens HOS Covaxin,Tondiarpet,Paid,32,COVAXIN
01-06-2021,17:19:56,Apollo Mains Greams,Teynampet,Paid,1,COVAXIN
01-06-2021,17:19:56,Kavery Hospital-Covaxin,Teynampet,Paid,1,COVAXIN
01-06-2021,17:20:12,Apollo Childrens HOS Covaxin,Tondiarpet,Paid,6,COVAXIN
01-06-2021,17:20:28,Apollo Childrens HOS Covaxin,Tondiarpet,Paid,6,COVAXIN
01-06-2021,17:20:43,Apollo Childrens HOS Covaxin,Tondiarpet,Paid,6,COVAXIN
01-06-2021,17:20:59,Apollo Childrens HOS Covaxin,Tondiarpet,Paid,6,COVAXIN
01-06-2021,17:21:14,Apollo Childrens HOS Covaxin,Tondiarpet,Paid,1,COVAXIN
01-06-2021,17:21:30,Apollo Childrens HOS Covaxin,Tondiarpet,Paid,1,COVAXIN
01-06-2021,17:21:45,Apollo Childrens HOS Covaxin,Tondiarpet,Paid,1,COVAXIN
01-06-2021,17:23:01,B M Hospitals,Alandur,Paid,1,COVAXIN
01-06-2021,17:23:17,B M Hospitals,Alandur,Paid,1,COVAXIN
01-06-2021,17:23:32,B M Hospitals,Alandur,Paid,1,COVAXIN
01-06-2021,17:23:48,B M Hospitals,Alandur,Paid,1,COVAXIN
01-06-2021,17:25:04,Apollo Spec Hosp OMR COVAXIN,Perungudi,Paid,1,COVAXIN
01-06-2021,17:25:04,Apollo Mains Greams,Teynampet,Paid,1,COVAXIN
01-06-2021,17:25:20,Apollo Spec Hosp OMR COVAXIN,Perungudi,Paid,1,COVAXIN
01-06-2021,17:25:20,Apollo Mains Greams,Teynampet,Paid,1,COVAXIN
01-06-2021,17:25:36,Apollo Spec Hosp OMR COVAXIN,Perungudi,Paid,1,COVAXIN
01-06-2021,17:25:36,Apollo Mains Greams,Teynampet,Paid,1,COVAXIN
01-06-2021,17:25:52,Apollo Spec Hosp OMR COVAXIN,Perungudi,Paid,1,COVAXIN
01-06-2021,17:25:52,Apollo Mains Greams,Teynampet,Paid,1,COVAXIN
01-06-2021,17:26:08,Apollo Spec Hosp OMR COVAXIN,Perungudi,Paid,1,COVAXIN
01-06-2021,17:26:24,Apollo Spec Hosp OMR COVAXIN,Perungudi,Paid,1,COVAXIN
01-06-2021,17:26:39,Apollo Spec Hosp OMR COVAXIN,Perungudi,Paid,1,COVAXIN
01-06-2021,17:26:54,Apollo Spec Hosp OMR COVAXIN,Perungudi,Paid,1,COVAXIN
01-06-2021,17:27:11,B M Hospitals,Alandur,Paid,1,COVAXIN
01-06-2021,17:27:26,B M Hospitals,Alandur,Paid,1,COVAXIN
01-06-2021,17:27:42,B M Hospitals,Alandur,Paid,1,COVAXIN
01-06-2021,17:27:57,B M Hospitals,Alandur,Paid,1,COVAXIN
01-06-2021,17:28:13,Apollo Tondiarpet - COVAXIN,Tondiarpet,Paid,199,COVAXIN
01-06-2021,17:28:13,Kavery Hospital-Covaxin,Teynampet,Paid,1,COVAXIN
01-06-2021,17:28:29,Apollo Tondiarpet - COVAXIN,Tondiarpet,Paid,199,COVAXIN
01-06-2021,17:28:29,Kavery Hospital-Covaxin,Teynampet,Paid,1,COVAXIN
01-06-2021,17:28:45,Apollo Tondiarpet - COVAXIN,Tondiarpet,Paid,199,COVAXIN
01-06-2021,17:28:45,Kavery Hospital-Covaxin,Teynampet,Paid,1,COVAXIN
01-06-2021,17:29:01,Apollo Tondiarpet - COVAXIN,Tondiarpet,Paid,199,COVAXIN
01-06-2021,17:29:01,Kavery Hospital-Covaxin,Teynampet,Paid,1,COVAXIN
01-06-2021,17:29:17,Apollo Tondiarpet - COVAXIN,Tondiarpet,Paid,190,COVAXIN
01-06-2021,17:29:17,B M Hospitals,Alandur,Paid,4,COVAXIN
01-06-2021,17:29:33,Apollo Tondiarpet - COVAXIN,Tondiarpet,Paid,190,COVAXIN
01-06-2021,17:29:33,B M Hospitals,Alandur,Paid,4,COVAXIN
01-06-2021,17:29:49,Apollo Tondiarpet - COVAXIN,Tondiarpet,Paid,190,COVAXIN
01-06-2021,17:29:49,B M Hospitals,Alandur,Paid,4,COVAXIN
01-06-2021,17:30:20,Apollo Tondiarpet - COVAXIN,Tondiarpet,Paid,176,COVAXIN
01-06-2021,17:30:20,Apollo Childrens HOS Covaxin,Tondiarpet,Paid,2,COVAXIN
01-06-2021,17:30:20,Apollo Mains Greams,Teynampet,Paid,1,COVAXIN
01-06-2021,17:30:37,Apollo Tondiarpet - COVAXIN,Tondiarpet,Paid,176,COVAXIN
01-06-2021,17:30:37,Apollo Childrens HOS Covaxin,Tondiarpet,Paid,2,COVAXIN
01-06-2021,17:30:37,Apollo Mains Greams,Teynampet,Paid,1,COVAXIN
01-06-2021,17:30:54,Apollo Tondiarpet - COVAXIN,Tondiarpet,Paid,176,COVAXIN
01-06-2021,17:30:54,Apollo Childrens HOS Covaxin,Tondiarpet,Paid,2,COVAXIN
01-06-2021,17:30:54,Apollo Mains Greams,Teynampet,Paid,1,COVAXIN
01-06-2021,17:31:11,Apollo Tondiarpet - COVAXIN,Tondiarpet,Paid,166,COVAXIN
01-06-2021,17:31:11,Apollo Childrens HOS Covaxin,Tondiarpet,Paid,1,COVAXIN
01-06-2021,17:31:26,Apollo Tondiarpet - COVAXIN,Tondiarpet,Paid,166,COVAXIN
01-06-2021,17:31:26,Apollo Childrens HOS Covaxin,Tondiarpet,Paid,1,COVAXIN
01-06-2021,17:31:42,Apollo Tondiarpet - COVAXIN,Tondiarpet,Paid,166,COVAXIN
01-06-2021,17:31:42,Apollo Childrens HOS Covaxin,Tondiarpet,Paid,1,COVAXIN
01-06-2021,17:31:58,Apollo Tondiarpet - COVAXIN,Tondiarpet,Paid,166,COVAXIN
01-06-2021,17:31:58,Apollo Childrens HOS Covaxin,Tondiarpet,Paid,1,COVAXIN
01-06-2021,17:32:14,Apollo Tondiarpet - COVAXIN,Tondiarpet,Paid,158,COVAXIN
01-06-2021,17:32:30,Apollo Tondiarpet - COVAXIN,Tondiarpet,Paid,158,COVAXIN
01-06-2021,17:32:45,Apollo Tondiarpet - COVAXIN,Tondiarpet,Paid,158,COVAXIN
01-06-2021,17:33:01,Apollo Tondiarpet - COVAXIN,Tondiarpet,Paid,158,COVAXIN
01-06-2021,17:33:16,Apollo Tondiarpet - COVAXIN,Tondiarpet,Paid,145,COVAXIN
01-06-2021,17:33:16,Apollo Childrens HOS Covaxin,Tondiarpet,Paid,1,COVAXIN
01-06-2021,17:33:32,Apollo Tondiarpet - COVAXIN,Tondiarpet,Paid,145,COVAXIN
01-06-2021,17:33:32,Apollo Childrens HOS Covaxin,Tondiarpet,Paid,1,COVAXIN
01-06-2021,17:33:48,Apollo Tondiarpet - COVAXIN,Tondiarpet,Paid,145,COVAXIN
01-06-2021,17:33:48,Apollo Childrens HOS Covaxin,Tondiarpet,Paid,1,COVAXIN
01-06-2021,17:34:04,Apollo Tondiarpet - COVAXIN,Tondiarpet,Paid,145,COVAXIN
01-06-2021,17:34:04,Apollo Childrens HOS Covaxin,Tondiarpet,Paid,1,COVAXIN
01-06-2021,17:34:20,APOLLO MEDICAL CENTRE COVAXIN,Anna Nagar,Paid,1,COVAXIN
01-06-2021,17:34:20,Apollo Tondiarpet - COVAXIN,Tondiarpet,Paid,131,COVAXIN
01-06-2021,17:34:20,B M Hospitals,Alandur,Paid,2,COVAXIN
01-06-2021,17:34:20,Apollo Childrens HOS Covaxin,Tondiarpet,Paid,1,COVAXIN
01-06-2021,17:34:37,APOLLO MEDICAL CENTRE COVAXIN,Anna Nagar,Paid,1,COVAXIN
01-06-2021,17:34:37,Apollo Tondiarpet - COVAXIN,Tondiarpet,Paid,131,COVAXIN
01-06-2021,17:34:37,B M Hospitals,Alandur,Paid,2,COVAXIN
01-06-2021,17:34:37,Apollo Childrens HOS Covaxin,Tondiarpet,Paid,1,COVAXIN
01-06-2021,17:34:54,APOLLO MEDICAL CENTRE COVAXIN,Anna Nagar,Paid,1,COVAXIN
01-06-2021,17:34:54,Apollo Tondiarpet - COVAXIN,Tondiarpet,Paid,131,COVAXIN
01-06-2021,17:34:54,B M Hospitals,Alandur,Paid,2,COVAXIN
01-06-2021,17:34:54,Apollo Childrens HOS Covaxin,Tondiarpet,Paid,1,COVAXIN
01-06-2021,17:35:10,Apollo Tondiarpet - COVAXIN,Tondiarpet,Paid,121,COVAXIN
01-06-2021,17:35:10,B M Hospitals,Alandur,Paid,1,COVAXIN
01-06-2021,17:35:10,Apollo Mains Greams,Teynampet,Paid,1,COVAXIN
01-06-2021,17:35:27,Apollo Tondiarpet - COVAXIN,Tondiarpet,Paid,121,COVAXIN
01-06-2021,17:35:27,B M Hospitals,Alandur,Paid,1,COVAXIN
01-06-2021,17:35:27,Apollo Mains Greams,Teynampet,Paid,1,COVAXIN
01-06-2021,17:35:43,Apollo Tondiarpet - COVAXIN,Tondiarpet,Paid,121,COVAXIN
01-06-2021,17:35:43,B M Hospitals,Alandur,Paid,1,COVAXIN
01-06-2021,17:35:43,Apollo Mains Greams,Teynampet,Paid,1,COVAXIN
01-06-2021,17:35:59,Apollo Tondiarpet - COVAXIN,Tondiarpet,Paid,121,COVAXIN
01-06-2021,17:35:59,B M Hospitals,Alandur,Paid,1,COVAXIN
01-06-2021,17:35:59,Apollo Mains Greams,Teynampet,Paid,1,COVAXIN
01-06-2021,17:36:16,Apollo Tondiarpet - COVAXIN,Tondiarpet,Paid,109,COVAXIN
01-06-2021,17:36:31,Apollo Tondiarpet - COVAXIN,Tondiarpet,Paid,109,COVAXIN
01-06-2021,17:36:47,Apollo Tondiarpet - COVAXIN,Tondiarpet,Paid,109,COVAXIN
01-06-2021,17:37:02,Apollo Tondiarpet - COVAXIN,Tondiarpet,Paid,109,COVAXIN
01-06-2021,17:37:18,Apollo Tondiarpet - COVAXIN,Tondiarpet,Paid,102,COVAXIN
01-06-2021,17:37:18,Apollo Childrens HOS Covaxin,Tondiarpet,Paid,1,COVAXIN
01-06-2021,17:37:34,Apollo Tondiarpet - COVAXIN,Tondiarpet,Paid,102,COVAXIN
01-06-2021,17:37:34,Apollo Childrens HOS Covaxin,Tondiarpet,Paid,1,COVAXIN
01-06-2021,17:37:50,Apollo Tondiarpet - COVAXIN,Tondiarpet,Paid,102,COVAXIN
01-06-2021,17:37:50,Apollo Childrens HOS Covaxin,Tondiarpet,Paid,1,COVAXIN
01-06-2021,17:38:06,Apollo Tondiarpet - COVAXIN,Tondiarpet,Paid,102,COVAXIN
01-06-2021,17:38:06,Apollo Childrens HOS Covaxin,Tondiarpet,Paid,1,COVAXIN
01-06-2021,17:38:22,APOLLO MEDICAL CENTRE COVAXIN,Anna Nagar,Paid,1,COVAXIN
01-06-2021,17:38:22,Apollo Tondiarpet - COVAXIN,Tondiarpet,Paid,76,COVAXIN
01-06-2021,17:38:38,APOLLO MEDICAL CENTRE COVAXIN,Anna Nagar,Paid,1,COVAXIN
01-06-2021,17:38:39,Apollo Tondiarpet - COVAXIN,Tondiarpet,Paid,76,COVAXIN
01-06-2021,17:38:54,APOLLO MEDICAL CENTRE COVAXIN,Anna Nagar,Paid,1,COVAXIN
01-06-2021,17:38:54,Apollo Tondiarpet - COVAXIN,Tondiarpet,Paid,76,COVAXIN
01-06-2021,17:39:10,APOLLO MEDICAL CENTRE COVAXIN,Anna Nagar,Paid,1,COVAXIN
01-06-2021,17:39:10,Apollo Tondiarpet - COVAXIN,Tondiarpet,Paid,76,COVAXIN
01-06-2021,17:39:26,Apollo Tondiarpet - COVAXIN,Tondiarpet,Paid,57,COVAXIN
01-06-2021,17:39:26,Kavery Hospital-Covaxin,Teynampet,Paid,1,COVAXIN
01-06-2021,17:39:42,Apollo Tondiarpet - COVAXIN,Tondiarpet,Paid,57,COVAXIN
01-06-2021,17:39:42,Kavery Hospital-Covaxin,Teynampet,Paid,1,COVAXIN
01-06-2021,17:39:58,Apollo Tondiarpet - COVAXIN,Tondiarpet,Paid,57,COVAXIN
01-06-2021,17:39:58,Kavery Hospital-Covaxin,Teynampet,Paid,1,COVAXIN
01-06-2021,17:40:14,Apollo Tondiarpet - COVAXIN,Tondiarpet,Paid,47,COVAXIN
01-06-2021,17:40:30,Apollo Tondiarpet - COVAXIN,Tondiarpet,Paid,47,COVAXIN
01-06-2021,17:40:45,Apollo Tondiarpet - COVAXIN,Tondiarpet,Paid,47,COVAXIN
01-06-2021,17:41:01,Apollo Tondiarpet - COVAXIN,Tondiarpet,Paid,47,COVAXIN
01-06-2021,17:41:16,APOLLO MEDICAL CENTRE COVAXIN,Anna Nagar,Paid,1,COVAXIN
01-06-2021,17:41:16,Apollo Tondiarpet - COVAXIN,Tondiarpet,Paid,28,COVAXIN
01-06-2021,17:41:16,Apollo Childrens HOS Covaxin,Tondiarpet,Paid,1,COVAXIN
01-06-2021,17:41:16,Apollo Childrens HOS Covaxin,Tondiarpet,Paid,1,COVAXIN
01-06-2021,17:41:16,Apollo Mains Greams,Teynampet,Paid,1,COVAXIN
01-06-2021,17:41:16,Kavery Hospital-Covaxin,Teynampet,Paid,1,COVAXIN
01-06-2021,17:41:33,APOLLO MEDICAL CENTRE COVAXIN,Anna Nagar,Paid,1,COVAXIN
01-06-2021,17:41:33,Apollo Tondiarpet - COVAXIN,Tondiarpet,Paid,28,COVAXIN
01-06-2021,17:41:33,Apollo Childrens HOS Covaxin,Tondiarpet,Paid,1,COVAXIN
01-06-2021,17:41:33,Apollo Childrens HOS Covaxin,Tondiarpet,Paid,1,COVAXIN
01-06-2021,17:41:33,Apollo Mains Greams,Teynampet,Paid,1,COVAXIN
01-06-2021,17:41:33,Kavery Hospital-Covaxin,Teynampet,Paid,1,COVAXIN
01-06-2021,17:41:51,APOLLO MEDICAL CENTRE COVAXIN,Anna Nagar,Paid,1,COVAXIN
01-06-2021,17:41:51,Apollo Tondiarpet - COVAXIN,Tondiarpet,Paid,28,COVAXIN
01-06-2021,17:41:51,Apollo Childrens HOS Covaxin,Tondiarpet,Paid,1,COVAXIN
01-06-2021,17:41:51,Apollo Childrens HOS Covaxin,Tondiarpet,Paid,1,COVAXIN
01-06-2021,17:41:51,Apollo Mains Greams,Teynampet,Paid,1,COVAXIN
01-06-2021,17:41:51,Kavery Hospital-Covaxin,Teynampet,Paid,1,COVAXIN
01-06-2021,17:42:08,APOLLO MEDICAL CENTRE COVAXIN,Anna Nagar,Paid,1,COVAXIN
01-06-2021,17:42:08,Apollo Tondiarpet - COVAXIN,Tondiarpet,Paid,28,COVAXIN
01-06-2021,17:42:08,Apollo Childrens HOS Covaxin,Tondiarpet,Paid,1,COVAXIN
01-06-2021,17:42:08,Apollo Childrens HOS Covaxin,Tondiarpet,Paid,1,COVAXIN
01-06-2021,17:42:08,Apollo Mains Greams,Teynampet,Paid,1,COVAXIN
01-06-2021,17:42:08,Kavery Hospital-Covaxin,Teynampet,Paid,1,COVAXIN
01-06-2021,17:42:25,Apollo Tondiarpet - COVAXIN,Tondiarpet,Paid,19,COVAXIN
01-06-2021,17:42:41,Apollo Tondiarpet - COVAXIN,Tondiarpet,Paid,19,COVAXIN
01-06-2021,17:42:56,Apollo Tondiarpet - COVAXIN,Tondiarpet,Paid,19,COVAXIN
01-06-2021,17:43:12,Apollo Tondiarpet - COVAXIN,Tondiarpet,Paid,19,COVAXIN
01-06-2021,17:43:28,Apollo Tondiarpet - COVAXIN,Tondiarpet,Paid,6,COVAXIN
01-06-2021,17:43:28,Apollo Childrens HOS Covaxin,Tondiarpet,Paid,1,COVAXIN
01-06-2021,17:43:28,Apollo Mains Greams,Teynampet,Paid,1,COVAXIN
01-06-2021,17:43:44,Apollo Tondiarpet - COVAXIN,Tondiarpet,Paid,6,COVAXIN
01-06-2021,17:43:44,Apollo Childrens HOS Covaxin,Tondiarpet,Paid,1,COVAXIN
01-06-2021,17:43:44,Apollo Mains Greams,Teynampet,Paid,1,COVAXIN
01-06-2021,17:44:00,Apollo Tondiarpet - COVAXIN,Tondiarpet,Paid,6,COVAXIN
01-06-2021,17:44:00,Apollo Childrens HOS Covaxin,Tondiarpet,Paid,1,COVAXIN
01-06-2021,17:44:00,Apollo Mains Greams,Teynampet,Paid,1,COVAXIN
01-06-2021,17:44:17,Apollo Tondiarpet - COVAXIN,Tondiarpet,Paid,1,COVAXIN
01-06-2021,17:44:17,Apollo Mains Greams,Teynampet,Paid,1,COVAXIN
01-06-2021,17:44:33,Apollo Tondiarpet - COVAXIN,Tondiarpet,Paid,1,COVAXIN
01-06-2021,17:44:33,Apollo Mains Greams,Teynampet,Paid,1,COVAXIN
01-06-2021,17:44:49,Apollo Tondiarpet - COVAXIN,Tondiarpet,Paid,1,COVAXIN
01-06-2021,17:44:49,Apollo Mains Greams,Teynampet,Paid,1,COVAXIN
01-06-2021,17:45:05,Apollo Tondiarpet - COVAXIN,Tondiarpet,Paid,1,COVAXIN
01-06-2021,17:45:05,Apollo Mains Greams,Teynampet,Paid,1,COVAXIN
01-06-2021,17:46:21,Apollo Childrens HOS Covaxin,Tondiarpet,Paid,1,COVAXIN
01-06-2021,17:46:37,Apollo Childrens HOS Covaxin,Tondiarpet,Paid,1,COVAXIN
01-06-2021,17:46:54,Apollo Childrens HOS Covaxin,Tondiarpet,Paid,1,COVAXIN
01-06-2021,17:47:10,Apollo Childrens HOS Covaxin,Tondiarpet,Paid,1,COVAXIN
01-06-2021,17:47:25,Apollo Tondiarpet - COVAXIN,Tondiarpet,Paid,2,COVAXIN
22-07-2021,13:54:19,Apollo Proton Hospital,Perungudi,Paid,199,COVAXIN
22-07-2021,13:54:19,Apollo Spec Hosp OMR,Perungudi,Paid,47,COVAXIN
22-07-2021,13:54:19,Apollo Medical Centre - Kpm,Sholinganallur,Paid,42,COVAXIN
22-07-2021,13:54:19,Dr Kamakshi Memorial,Perungudi,Paid,70,COVAXIN
22-07-2021,13:54:19,Dr Kamakshi Memorial,Perungudi,Paid,92,COVAXIN
22-07-2021,13:54:19,APOLLO CLINIC MADIPAKAM,Perungudi,Paid,20,COVAXIN
22-07-2021,13:54:19,APOLLO MEDICAL CENTRE-,Anna Nagar,Paid,52,COVAXIN
22-07-2021,13:54:19,APOLLO MEDICAL CENTRE-,Anna Nagar,Paid,75,COVAXIN
22-07-2021,13:54:19,VIHAA HOSPITAL,Anna Nagar,Paid,118,COVAXIN
22-07-2021,13:54:19,VIHAA HOSPITAL,Anna Nagar,Paid,119,COVAXIN
22-07-2021,13:54:19,VIHAA HOSPITAL,Anna Nagar,Paid,110,COVAXIN
22-07-2021,13:54:19,VIHAA HOSPITAL,Anna Nagar,Paid,30,COVAXIN
22-07-2021,13:54:19,Apollo Clinic Valasaravakkam,Valasaravakkam,Paid,17,COVAXIN
22-07-2021,13:54:19,Apollo Hospital Tondiarpet,Tondiarpet,Paid,88,COVAXIN
22-07-2021,13:54:19,Porur SRMC,Valasaravakkam,Paid,93,COVAXIN
22-07-2021,13:54:19,Porur SRMC,Valasaravakkam,Paid,215,COVAXIN
22-07-2021,13:54:19,Porur SRMC,Valasaravakkam,Paid,216,COVAXIN
22-07-2021,13:54:19,B M Hospitals,Alandur,Paid,117,COVAXIN
22-07-2021,13:54:19,B M Hospitals,Alandur,Paid,108,COVAXIN
22-07-2021,13:54:19,B M Hospitals,Alandur,Paid,194,COVAXIN
22-07-2021,13:54:19,B M Hospitals,Alandur,Paid,196,COVAXIN
22-07-2021,13:54:19,Apollo Clinic VELACHEY,Adyar,Paid,20,COVAXIN
22-07-2021,13:54:19,Apollo Clinic VELACHEY,Adyar,Paid,25,COVAXIN
22-07-2021,13:54:19,Apollo Fertility,Anna Nagar,Paid,78,COVAXIN
22-07-2021,13:54:19,THE MADRAS MEDICAL MISSION,Ambattur,Paid,3,COVAXIN
22-07-2021,13:54:19,THE MADRAS MEDICAL MISSION,Ambattur,Paid,3,COVAXIN
22-07-2021,13:54:19,THE MADRAS MEDICAL MISSION,Ambattur,Paid,6,COVAXIN
22-07-2021,13:54:19,Apollo Speciality Hosp,Teynampet,Paid,9,COVAXIN
22-07-2021,13:54:19,Dr Mehtas Hospitals,Anna Nagar,Paid,30,COVAXIN
22-07-2021,13:54:19,Dr Mehtas Hospitals,Anna Nagar,Paid,29,COVAXIN
22-07-2021,13:54:19,Dr Mehtas Hospitals,Anna Nagar,Paid,24,COVAXIN
22-07-2021,13:54:19,Billroth Hospitals,Anna Nagar,Paid,57,COVAXIN
22-07-2021,13:54:19,Billroth Hospitals,Anna Nagar,Paid,75,COVAXIN
22-07-2021,13:54:19,MGM Hospital Pvt Limited,Anna Nagar,Paid,194,COVAXIN
22-07-2021,13:54:19,MGM Hospital Pvt Limited,Anna Nagar,Paid,182,COVAXIN
22-07-2021,13:54:19,Apollo Spectra Hospita,Adyar,Paid,19,COVAXIN
22-07-2021,13:54:19,Fortis Hospitals Vadapalani,Kodambakkam,Paid,50,COVAXIN
22-07-2021,13:54:19,Fortis Hospitals Vadapalani,Kodambakkam,Paid,57,COVAXIN
22-07-2021,13:54:19,Fortis Hospitals Vadapalani,Kodambakkam,Paid,58,COVAXIN
22-07-2021,13:54:19,Vijaya Health Centre,Kodambakkam,Paid,15,COVAXIN
22-07-2021,13:54:19,Vijaya Health Centre,Kodambakkam,Paid,23,COVAXIN
22-07-2021,13:54:19,Fortis Malar Hospital,Adyar,Paid,4,COVAXIN
22-07-2021,13:54:19,Fortis Malar Hospital,Adyar,Paid,2,COVAXIN
22-07-2021,13:54:19,MINT HOSPITAL,Adyar,Paid,135,COVAXIN
22-07-2021,13:54:19,MINT HOSPITAL,Adyar,Paid,144,COVAXIN
22-07-2021,13:54:19,MINT HOSPITAL,Adyar,Paid,185,COVAXIN
22-07-2021,13:54:19,MINT HOSPITAL,Adyar,Paid,191,COVAXIN
22-07-2021,13:54:19,ISWARYA FERTILITY CENTRES,Adyar,Paid,100,COVAXIN
22-07-2021,13:54:19,ISWARYA FERTILITY CENTRES,Adyar,Paid,94,COVAXIN
22-07-2021,13:54:19,ISWARYA FERTILITY CENTRES,Adyar,Paid,93,COVAXIN
22-07-2021,13:54:19,ISWARYA FERTILITY CENTRES,Adyar,Paid,95,COVAXIN
22-07-2021,13:54:19,ISWARYA FERTILITY CENTRES,Adyar,Paid,95,COVAXIN
22-07-2021,13:54:19,ISWARYA FERTILITY CENTRES,Adyar,Paid,100,COVAXIN
22-07-2021,13:54:19,ISWARYA FERTILITY CENTRES,Adyar,Paid,86,COVAXIN
22-07-2021,13:54:19,Apollo Spectra-Alwarpet-CVXIN,Teynampet,Paid,74,COVAXIN
22-07-2021,13:54:19,APOLLO MEDICAL CENTRE -T NAGAR,Teynampet,Paid,16,COVAXIN
22-07-2021,13:54:19,APOLLO MEDICAL CENTRE -T NAGAR,Teynampet,Paid,45,COVAXIN
22-07-2021,13:54:19,APOLLO MEDICAL CENTRE -T NAGAR,Teynampet,Paid,46,COVAXIN
22-07-2021,13:54:19,Cloudnine Hospital -,Kodambakkam,Paid,90,COVAXIN
22-07-2021,13:54:19,Cloudnine Hospital -,Kodambakkam,Paid,90,COVAXIN
22-07-2021,13:54:19,Cloudnine Hospital -,Kodambakkam,Paid,79,COVAXIN
22-07-2021,13:54:19,Rainbow Childrens Medicare,Adyar,Paid,223,COVAXIN
22-07-2021,13:54:19,Rainbow Childrens Medicare,Adyar,Paid,218,COVAXIN
22-07-2021,13:54:19,Rainbow Childrens Medicare,Adyar,Paid,218,COVAXIN
22-07-2021,13:54:19,Apollo Childrens Hospital,Tondiarpet,Paid,126,COVAXIN
22-07-2021,13:54:19,Apollo Childrens Hospital,Tondiarpet,Paid,147,COVAXIN
22-07-2021,13:54:19,Apollo Mains Greams,Teynampet,Paid,66,COVAXIN
22-07-2021,13:54:19,Apollo Mains Greams,Teynampet,Paid,77,COVAXIN
22-07-2021,13:54:19,Apollo Mains Greams,Teynampet,Paid,65,COVAXIN
22-07-2021,13:54:19,Apollo Mains Greams,Teynampet,Paid,117,COVAXIN
22-07-2021,13:54:19,Kavery Hospital,Teynampet,Paid,49,COVAXIN
22-07-2021,13:55:38,Apollo Proton Hospital,Perungudi,Paid,199,COVAXIN
22-07-2021,13:55:38,Apollo Spec Hosp OMR,Perungudi,Paid,47,COVAXIN
22-07-2021,13:55:38,Apollo Medical Centre - Kpm,Sholinganallur,Paid,42,COVAXIN
22-07-2021,13:55:38,Dr Kamakshi Memorial,Perungudi,Paid,70,COVAXIN
22-07-2021,13:55:38,Dr Kamakshi Memorial,Perungudi,Paid,92,COVAXIN
22-07-2021,13:55:38,APOLLO CLINIC MADIPAKAM,Perungudi,Paid,20,COVAXIN
22-07-2021,13:55:38,APOLLO MEDICAL CENTRE-,Anna Nagar,Paid,52,COVAXIN
22-07-2021,13:55:38,APOLLO MEDICAL CENTRE-,Anna Nagar,Paid,75,COVAXIN
22-07-2021,13:55:38,VIHAA HOSPITAL,Anna Nagar,Paid,118,COVAXIN
22-07-2021,13:55:38,VIHAA HOSPITAL,Anna Nagar,Paid,119,COVAXIN
22-07-2021,13:55:38,VIHAA HOSPITAL,Anna Nagar,Paid,110,COVAXIN
22-07-2021,13:55:38,VIHAA HOSPITAL,Anna Nagar,Paid,30,COVAXIN
22-07-2021,13:55:38,Apollo Clinic Valasaravakkam,Valasaravakkam,Paid,17,COVAXIN
22-07-2021,13:55:38,Apollo Hospital Tondiarpet,Tondiarpet,Paid,88,COVAXIN
